product_name,brand,country,claim_text,claim_type,x_category,touchpoint,relevancy,product_category,product_subcategory
Toner H,Brand B,France,Recommended by dermatologists,comparative/superiority,science/formulation/ingredient/packaging,POS,0.87,Skincare,Toner
Toner H,Brand B,France,9 out of 10 women agree,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.74,Skincare,Toner
Toner H,Brand B,France,Fast-absorbing texture,comparative/superiority,shares/sales/R&R/endorsement,PACK,0.82,Skincare,Toner
Toner I,Brand C,France,No parabens,statement,science/formulation/ingredient/packaging,POS,0.44,Skincare,Toner
Toner I,Brand C,France,Fast-absorbing texture,statement,sensory,PACK,0.87,Skincare,Toner
Toner I,Brand C,France,Recommended by dermatologists,statement,clinical/instrumental,POS,0.68,Skincare,Toner
Toner I,Brand C,France,98% natural ingredients,statement,consumer perception,TVC,0.65,Skincare,Toner
Toner I,Brand C,France,Improves skin elasticity,statement,sensory,Digital,0.44,Skincare,Toner
Toner I,Brand C,France,Deep hydration effect,statement,consumer perception,PACK,0.79,Skincare,Toner
Toner I,Brand C,France,Oil-free formula,statement,science/formulation/ingredient/packaging,Digital,0.94,Skincare,Toner
Toner I,Brand C,France,Eco-friendly packaging,statement,science/formulation/ingredient/packaging,TVC,0.63,Skincare,Toner
Toner I,Brand C,France,Non-comedogenic,statement,emotion,Digital,0.56,Skincare,Toner
Toner I,Brand C,France,98% natural ingredients,statement,science/formulation/ingredient/packaging,POS,0.83,Skincare,Toner
Toner I,Brand C,France,Reduces pore appearance,imagery,emotion,TVC,0.38,Skincare,Toner
Toner I,Brand C,France,Innovative delivery system,imagery,shares/sales/R&R/endorsement,Digital,0.32,Skincare,Toner
Toner I,Brand C,France,Eco-friendly packaging,imagery,science/formulation/ingredient/packaging,PACK,0.85,Skincare,Toner
Toner I,Brand C,France,Reduces pore appearance,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.86,Skincare,Toner
Toner I,Brand C,France,Trusted by professionals,imagery,shares/sales/R&R/endorsement,PACK,0.97,Skincare,Toner
Toner I,Brand C,France,Pro formula,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.58,Skincare,Toner
Toner I,Brand C,France,Pro formula,imagery,sensory,PACK,0.99,Skincare,Toner
Toner I,Brand C,France,9 out of 10 women agree,comparative/superiority,consumer perception,Digital,0.73,Skincare,Toner
Toner I,Brand C,France,Dermatologist recommended formula,imagery,clinical/instrumental,PACK,0.85,Skincare,Toner
Toner I,Brand C,France,No parabens,imagery,clinical/instrumental,TVC,0.74,Skincare,Toner
Toner I,Brand C,France,Allergy tested,comparative/superiority,consumer perception,TVC,0.65,Skincare,Toner
Toner I,Brand C,France,Boosts skin barrier,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.79,Skincare,Toner
Toner I,Brand C,France,Oil-free formula,comparative/superiority,consumer perception,PACK,0.7,Skincare,Toner
Toner I,Brand C,France,Dermatologist recommended formula,comparative/superiority,local relevance/safety/sustainability,Digital,0.86,Skincare,Toner
Toner I,Brand C,France,98% natural ingredients,imagery,shares/sales/R&R/endorsement,Digital,0.49,Skincare,Toner
Toner J,Brand A,France,Clinically proven results,statement,science/formulation/ingredient/packaging,POS,0.57,Skincare,Toner
Toner J,Brand A,France,Tested on sensitive skin,statement,shares/sales/R&R/endorsement,Digital,0.53,Skincare,Toner
Toner J,Brand A,France,Innovative delivery system,statement,science/formulation/ingredient/packaging,TVC,0.39,Skincare,Toner
Toner J,Brand A,France,Fast-absorbing texture,statement,sensory,POS,0.86,Skincare,Toner
Toner J,Brand A,France,Fast-absorbing texture,statement,consumer perception,POS,0.85,Skincare,Toner
Toner J,Brand A,France,Improves skin elasticity,statement,shares/sales/R&R/endorsement,TVC,0.71,Skincare,Toner
Toner J,Brand A,France,Reduces fine lines,statement,science/formulation/ingredient/packaging,PACK,0.75,Skincare,Toner
Toner J,Brand A,France,9 out of 10 women agree,statement,emotion,PACK,0.74,Skincare,Toner
Toner J,Brand A,France,9 out of 10 women agree,statement,local relevance/safety/sustainability,POS,0.73,Skincare,Toner
Toner J,Brand A,France,Visible results in 7 days,statement,shares/sales/R&R/endorsement,Digital,0.53,Skincare,Toner
Toner J,Brand A,France,Allergy tested,imagery,science/formulation/ingredient/packaging,Digital,0.51,Skincare,Toner
Toner J,Brand A,France,Sustainable packaging,comparative/superiority,consumer perception,PACK,0.9,Skincare,Toner
Toner J,Brand A,France,Deep hydration effect,imagery,science/formulation/ingredient/packaging,TVC,0.42,Skincare,Toner
Toner J,Brand A,France,Fragrance-free and gentle,imagery,science/formulation/ingredient/packaging,POS,0.82,Skincare,Toner
Toner J,Brand A,France,No parabens,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.36,Skincare,Toner
Toner J,Brand A,France,Boosts skin barrier,imagery,emotion,PACK,0.95,Skincare,Toner
Toner J,Brand A,France,Smooth skin after 1 week,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.72,Skincare,Toner
Toner J,Brand A,France,Fragrance-free and gentle,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.39,Skincare,Toner
Toner J,Brand A,France,No parabens,imagery,science/formulation/ingredient/packaging,Digital,0.7,Skincare,Toner
Toner J,Brand A,France,Non-comedogenic,imagery,clinical/instrumental,PACK,0.91,Skincare,Toner
Toner J,Brand A,France,Glowing skin all day,comparative/superiority,consumer perception,TVC,0.6,Skincare,Toner
Toner J,Brand A,France,Pro formula,comparative/superiority,emotion,Digital,0.91,Skincare,Toner
Toner J,Brand A,France,Visible glow immediately,comparative/superiority,consumer perception,Digital,0.85,Skincare,Toner
Toner J,Brand A,France,Fast-absorbing texture,imagery,consumer perception,Digital,0.94,Skincare,Toner
Toner J,Brand A,France,Instant soothing,imagery,clinical/instrumental,PACK,0.96,Skincare,Toner
Lotion A,Brand A,Germany,98% natural ingredients,statement,consumer perception,Digital,0.51,Skincare,Lotion
Lotion A,Brand A,Germany,Glowing skin all day,statement,science/formulation/ingredient/packaging,Digital,0.8,Skincare,Lotion
Lotion A,Brand A,Germany,Reduces pore appearance,statement,shares/sales/R&R/endorsement,POS,0.38,Skincare,Lotion
Lotion A,Brand A,Germany,Fast-absorbing texture,statement,science/formulation/ingredient/packaging,PACK,0.5,Skincare,Lotion
Lotion A,Brand A,Germany,Recommended by dermatologists,statement,science/formulation/ingredient/packaging,TVC,0.7,Skincare,Lotion
Lotion A,Brand A,Germany,Tested on sensitive skin,statement,local relevance/safety/sustainability,Digital,0.54,Skincare,Lotion
Lotion A,Brand A,Germany,Clinically proven results,statement,sensory,TVC,0.42,Skincare,Lotion
Lotion A,Brand A,Germany,98% natural ingredients,statement,sensory,TVC,0.52,Skincare,Lotion
Lotion A,Brand A,Germany,Reduces pore appearance,statement,local relevance/safety/sustainability,PACK,0.63,Skincare,Lotion
Lotion A,Brand A,Germany,Proven with clinical trial,statement,consumer perception,PACK,0.62,Skincare,Lotion
Lotion A,Brand A,Germany,Reduces fine lines,comparative/superiority,consumer perception,Digital,0.49,Skincare,Lotion
Lotion A,Brand A,Germany,Fast-absorbing texture,imagery,clinical/instrumental,Digital,0.65,Skincare,Lotion
Lotion A,Brand A,Germany,Eco-friendly packaging,imagery,consumer perception,PACK,0.63,Skincare,Lotion
Lotion A,Brand A,Germany,Eco-friendly packaging,imagery,science/formulation/ingredient/packaging,TVC,0.87,Skincare,Lotion
Lotion A,Brand A,Germany,Innovative delivery system,imagery,science/formulation/ingredient/packaging,TVC,0.37,Skincare,Lotion
Lotion A,Brand A,Germany,Visible results in 7 days,comparative/superiority,science/formulation/ingredient/packaging,POS,0.55,Skincare,Lotion
Lotion A,Brand A,Germany,Visible results in 7 days,comparative/superiority,sensory,PACK,0.31,Skincare,Lotion
Lotion A,Brand A,Germany,Recommended by dermatologists,comparative/superiority,consumer perception,PACK,0.83,Skincare,Lotion
Lotion A,Brand A,Germany,Sustainable packaging,imagery,consumer perception,Digital,0.48,Skincare,Lotion
Lotion A,Brand A,Germany,Non-comedogenic,comparative/superiority,consumer perception,TVC,0.93,Skincare,Lotion
Lotion A,Brand A,Germany,Deep hydration effect,imagery,science/formulation/ingredient/packaging,POS,0.5,Skincare,Lotion
Lotion A,Brand A,Germany,Glowing skin all day,imagery,science/formulation/ingredient/packaging,POS,0.6,Skincare,Lotion
Lotion A,Brand A,Germany,Eco-friendly packaging,comparative/superiority,science/formulation/ingredient/packaging,POS,0.32,Skincare,Lotion
Lotion A,Brand A,Germany,Instant soothing,imagery,emotion,PACK,0.58,Skincare,Lotion
Lotion A,Brand A,Germany,Clinically proven results,comparative/superiority,local relevance/safety/sustainability,Digital,0.36,Skincare,Lotion
Lotion A,Brand A,Germany,Dermatologist recommended formula,imagery,science/formulation/ingredient/packaging,PACK,0.9,Skincare,Lotion
Serum B,Brand D,Germany,Sustainable packaging,statement,science/formulation/ingredient/packaging,TVC,0.79,Skincare,Serum
Serum B,Brand D,Germany,Dermatologist recommended formula,statement,science/formulation/ingredient/packaging,PACK,0.66,Skincare,Serum
Serum B,Brand D,Germany,Pro formula,statement,consumer perception,PACK,0.93,Skincare,Serum
Serum B,Brand D,Germany,Dermatologist recommended formula,statement,clinical/instrumental,POS,0.57,Skincare,Serum
Serum B,Brand D,Germany,Reduces pore appearance,statement,science/formulation/ingredient/packaging,TVC,0.7,Skincare,Serum
Serum B,Brand D,Germany,Visible glow immediately,statement,shares/sales/R&R/endorsement,TVC,0.63,Skincare,Serum
Serum B,Brand D,Germany,Recommended by dermatologists,statement,consumer perception,TVC,0.79,Skincare,Serum
Serum B,Brand D,Germany,No parabens,statement,sensory,TVC,0.37,Skincare,Serum
Serum B,Brand D,Germany,Dermatologist recommended formula,statement,clinical/instrumental,PACK,0.92,Skincare,Serum
Serum B,Brand D,Germany,Improves skin elasticity,statement,consumer perception,TVC,0.56,Skincare,Serum
Serum B,Brand D,Germany,Boosts skin barrier,imagery,shares/sales/R&R/endorsement,TVC,0.53,Skincare,Serum
Serum B,Brand D,Germany,Fragrance-free and gentle,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.72,Skincare,Serum
Serum B,Brand D,Germany,Instant soothing,imagery,emotion,Digital,0.62,Skincare,Serum
Serum B,Brand D,Germany,Fragrance-free and gentle,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.58,Skincare,Serum
Serum B,Brand D,Germany,Allergy tested,comparative/superiority,consumer perception,PACK,0.38,Skincare,Serum
Serum B,Brand D,Germany,More hydration than leading brand,comparative/superiority,shares/sales/R&R/endorsement,PACK,0.63,Skincare,Serum
Serum B,Brand D,Germany,More hydration than leading brand,comparative/superiority,shares/sales/R&R/endorsement,Digital,0.87,Skincare,Serum
Serum B,Brand D,Germany,Fragrance-free and gentle,imagery,science/formulation/ingredient/packaging,Digital,0.77,Skincare,Serum
Serum B,Brand D,Germany,Tested on sensitive skin,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.91,Skincare,Serum
Serum B,Brand D,Germany,Glowing skin all day,comparative/superiority,consumer perception,TVC,0.4,Skincare,Serum
Serum B,Brand D,Germany,Allergy tested,imagery,sensory,POS,0.51,Skincare,Serum
Serum B,Brand D,Germany,Allergy tested,imagery,clinical/instrumental,TVC,0.86,Skincare,Serum
Serum B,Brand D,Germany,Improves skin elasticity,imagery,sensory,Digital,0.67,Skincare,Serum
Serum B,Brand D,Germany,Proven with clinical trial,imagery,science/formulation/ingredient/packaging,TVC,0.68,Skincare,Serum
Serum B,Brand D,Germany,Clinically proven results,imagery,clinical/instrumental,TVC,0.61,Skincare,Serum
Serum B,Brand D,Germany,Boosts skin barrier,imagery,science/formulation/ingredient/packaging,TVC,0.79,Skincare,Serum
Serum B,Brand D,Germany,Visible glow immediately,imagery,consumer perception,Digital,0.89,Skincare,Serum
Essence C,Brand A,Germany,Tested on sensitive skin,statement,science/formulation/ingredient/packaging,Digital,0.97,Skincare,Essence
Essence C,Brand A,Germany,Reduces fine lines,statement,emotion,PACK,0.93,Skincare,Essence
Essence C,Brand A,Germany,Clinically proven results,statement,sensory,POS,0.33,Skincare,Essence
Essence C,Brand A,Germany,Oil-free formula,statement,clinical/instrumental,TVC,0.36,Skincare,Essence
Essence C,Brand A,Germany,Trusted by professionals,statement,science/formulation/ingredient/packaging,Digital,0.51,Skincare,Essence
Essence C,Brand A,Germany,Sustainable packaging,statement,science/formulation/ingredient/packaging,Digital,0.58,Skincare,Essence
Essence C,Brand A,Germany,Innovative delivery system,statement,emotion,Digital,0.63,Skincare,Essence
Essence C,Brand A,Germany,Trusted by professionals,statement,science/formulation/ingredient/packaging,TVC,0.45,Skincare,Essence
Essence C,Brand A,Germany,Fragrance-free and gentle,statement,science/formulation/ingredient/packaging,POS,0.52,Skincare,Essence
Essence C,Brand A,Germany,Deep hydration effect,statement,emotion,POS,0.32,Skincare,Essence
Essence C,Brand A,Germany,Visible results in 7 days,imagery,local relevance/safety/sustainability,TVC,0.45,Skincare,Essence
Essence C,Brand A,Germany,Allergy tested,imagery,science/formulation/ingredient/packaging,POS,0.36,Skincare,Essence
Essence C,Brand A,Germany,Deep hydration effect,imagery,sensory,Digital,0.44,Skincare,Essence
Essence C,Brand A,Germany,9 out of 10 women agree,comparative/superiority,science/formulation/ingredient/packaging,POS,1.0,Skincare,Essence
Essence C,Brand A,Germany,Allergy tested,imagery,science/formulation/ingredient/packaging,TVC,0.41,Skincare,Essence
Essence C,Brand A,Germany,Visible results in 7 days,imagery,science/formulation/ingredient/packaging,Digital,0.7,Skincare,Essence
Essence C,Brand A,Germany,Fragrance-free and gentle,comparative/superiority,shares/sales/R&R/endorsement,POS,0.8,Skincare,Essence
Essence C,Brand A,Germany,More hydration than leading brand,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.47,Skincare,Essence
Essence C,Brand A,Germany,Reduces fine lines,imagery,shares/sales/R&R/endorsement,TVC,0.41,Skincare,Essence
Essence C,Brand A,Germany,Proven with clinical trial,comparative/superiority,shares/sales/R&R/endorsement,Digital,0.92,Skincare,Essence
Essence C,Brand A,Germany,No parabens,imagery,science/formulation/ingredient/packaging,POS,0.68,Skincare,Essence
Essence C,Brand A,Germany,Instant soothing,imagery,science/formulation/ingredient/packaging,PACK,0.73,Skincare,Essence
Essence C,Brand A,Germany,Sustainable packaging,comparative/superiority,consumer perception,POS,0.92,Skincare,Essence
Essence C,Brand A,Germany,Smooth skin after 1 week,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.97,Skincare,Essence
Essence C,Brand A,Germany,Glowing skin all day,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.33,Skincare,Essence
Essence C,Brand A,Germany,Improves skin elasticity,imagery,emotion,PACK,0.53,Skincare,Essence
Essence C,Brand A,Germany,Recommended by dermatologists,comparative/superiority,shares/sales/R&R/endorsement,PACK,0.87,Skincare,Essence
Essence C,Brand A,Germany,Clinically proven results,imagery,shares/sales/R&R/endorsement,POS,0.98,Skincare,Essence
Essence C,Brand A,Germany,Pro formula,comparative/superiority,science/formulation/ingredient/packaging,POS,0.83,Skincare,Essence
Essence C,Brand A,Germany,Reduces fine lines,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.32,Skincare,Essence
Toner D,Brand A,Germany,Proven with clinical trial,statement,science/formulation/ingredient/packaging,POS,0.79,Skincare,Toner
Toner D,Brand A,Germany,More hydration than leading brand,statement,sensory,POS,0.31,Skincare,Toner
Toner D,Brand A,Germany,Non-comedogenic,statement,sensory,PACK,0.45,Skincare,Toner
Toner D,Brand A,Germany,9 out of 10 women agree,statement,science/formulation/ingredient/packaging,TVC,0.76,Skincare,Toner
Toner D,Brand A,Germany,Innovative delivery system,statement,science/formulation/ingredient/packaging,Digital,0.35,Skincare,Toner
Toner D,Brand A,Germany,Oil-free formula,statement,shares/sales/R&R/endorsement,PACK,0.74,Skincare,Toner
Toner D,Brand A,Germany,Oil-free formula,statement,science/formulation/ingredient/packaging,POS,1.0,Skincare,Toner
Toner D,Brand A,Germany,Deep hydration effect,statement,science/formulation/ingredient/packaging,Digital,0.61,Skincare,Toner
Toner D,Brand A,Germany,No parabens,statement,sensory,Digital,0.51,Skincare,Toner
Toner D,Brand A,Germany,Visible results in 7 days,statement,sensory,PACK,0.8,Skincare,Toner
Toner D,Brand A,Germany,Fast-absorbing texture,imagery,shares/sales/R&R/endorsement,Digital,0.77,Skincare,Toner
Toner D,Brand A,Germany,98% natural ingredients,imagery,shares/sales/R&R/endorsement,POS,0.37,Skincare,Toner
Toner D,Brand A,Germany,Oil-free formula,imagery,shares/sales/R&R/endorsement,POS,0.73,Skincare,Toner
Toner D,Brand A,Germany,Fast-absorbing texture,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.89,Skincare,Toner
Toner D,Brand A,Germany,9 out of 10 women agree,comparative/superiority,clinical/instrumental,PACK,0.49,Skincare,Toner
Toner D,Brand A,Germany,Oil-free formula,imagery,clinical/instrumental,POS,0.31,Skincare,Toner
Toner D,Brand A,Germany,Pro formula,comparative/superiority,clinical/instrumental,POS,0.98,Skincare,Toner
Toner D,Brand A,Germany,More hydration than leading brand,comparative/superiority,sensory,Digital,0.9,Skincare,Toner
Toner D,Brand A,Germany,Non-comedogenic,comparative/superiority,consumer perception,Digital,0.39,Skincare,Toner
Toner D,Brand A,Germany,Allergy tested,imagery,consumer perception,TVC,0.96,Skincare,Toner
Toner D,Brand A,Germany,Proven with clinical trial,imagery,emotion,POS,0.55,Skincare,Toner
Toner D,Brand A,Germany,More hydration than leading brand,imagery,shares/sales/R&R/endorsement,Digital,0.96,Skincare,Toner
Toner D,Brand A,Germany,More hydration than leading brand,imagery,science/formulation/ingredient/packaging,POS,0.6,Skincare,Toner
Toner D,Brand A,Germany,Deep hydration effect,comparative/superiority,emotion,TVC,0.81,Skincare,Toner
Toner D,Brand A,Germany,Proven with clinical trial,comparative/superiority,science/formulation/ingredient/packaging,POS,0.33,Skincare,Toner
Toner D,Brand A,Germany,Non-comedogenic,imagery,science/formulation/ingredient/packaging,PACK,0.71,Skincare,Toner
Toner D,Brand A,Germany,Recommended by dermatologists,comparative/superiority,consumer perception,Digital,0.81,Skincare,Toner
Toner D,Brand A,Germany,Glowing skin all day,imagery,consumer perception,PACK,0.99,Skincare,Toner
Toner D,Brand A,Germany,Improves skin elasticity,comparative/superiority,emotion,Digital,0.37,Skincare,Toner
Lotion E,Brand B,Germany,Instant soothing,statement,local relevance/safety/sustainability,POS,0.4,Skincare,Lotion
Lotion E,Brand B,Germany,Sustainable packaging,statement,emotion,POS,0.66,Skincare,Lotion
Lotion E,Brand B,Germany,Allergy tested,statement,local relevance/safety/sustainability,POS,0.68,Skincare,Lotion
Lotion E,Brand B,Germany,Recommended by dermatologists,statement,science/formulation/ingredient/packaging,POS,0.97,Skincare,Lotion
Lotion E,Brand B,Germany,Improves skin elasticity,statement,science/formulation/ingredient/packaging,POS,0.64,Skincare,Lotion
Lotion E,Brand B,Germany,Allergy tested,statement,consumer perception,POS,0.85,Skincare,Lotion
Lotion E,Brand B,Germany,Improves skin elasticity,statement,consumer perception,TVC,0.86,Skincare,Lotion
Lotion E,Brand B,Germany,Boosts skin barrier,statement,consumer perception,Digital,0.59,Skincare,Lotion
Lotion E,Brand B,Germany,Oil-free formula,statement,shares/sales/R&R/endorsement,TVC,0.7,Skincare,Lotion
Lotion E,Brand B,Germany,Pro formula,statement,shares/sales/R&R/endorsement,POS,0.99,Skincare,Lotion
Lotion E,Brand B,Germany,Recommended by dermatologists,imagery,local relevance/safety/sustainability,PACK,0.73,Skincare,Lotion
Lotion E,Brand B,Germany,Glowing skin all day,comparative/superiority,sensory,POS,0.81,Skincare,Lotion
Lotion E,Brand B,Germany,Proven with clinical trial,imagery,sensory,PACK,0.8,Skincare,Lotion
Lotion E,Brand B,Germany,Recommended by dermatologists,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.52,Skincare,Lotion
Lotion E,Brand B,Germany,Fragrance-free and gentle,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.67,Skincare,Lotion
Lotion E,Brand B,Germany,Glowing skin all day,imagery,consumer perception,PACK,0.78,Skincare,Lotion
Lotion E,Brand B,Germany,Instant soothing,imagery,shares/sales/R&R/endorsement,TVC,0.7,Skincare,Lotion
Lotion E,Brand B,Germany,Trusted by professionals,comparative/superiority,clinical/instrumental,POS,0.88,Skincare,Lotion
Lotion E,Brand B,Germany,Tested on sensitive skin,imagery,science/formulation/ingredient/packaging,PACK,0.69,Skincare,Lotion
Lotion E,Brand B,Germany,Reduces pore appearance,comparative/superiority,local relevance/safety/sustainability,Digital,0.96,Skincare,Lotion
Lotion E,Brand B,Germany,Recommended by dermatologists,imagery,shares/sales/R&R/endorsement,Digital,0.81,Skincare,Lotion
Lotion E,Brand B,Germany,More hydration than leading brand,imagery,local relevance/safety/sustainability,Digital,0.77,Skincare,Lotion
Lotion E,Brand B,Germany,Oil-free formula,imagery,emotion,TVC,0.72,Skincare,Lotion
Lotion E,Brand B,Germany,Visible glow immediately,imagery,science/formulation/ingredient/packaging,PACK,0.83,Skincare,Lotion
Lotion E,Brand B,Germany,Oil-free formula,comparative/superiority,emotion,POS,0.89,Skincare,Lotion
Lotion E,Brand B,Germany,Improves skin elasticity,imagery,science/formulation/ingredient/packaging,TVC,0.44,Skincare,Lotion
Lotion E,Brand B,Germany,Trusted by professionals,imagery,science/formulation/ingredient/packaging,Digital,0.33,Skincare,Lotion
Lotion E,Brand B,Germany,Sustainable packaging,imagery,science/formulation/ingredient/packaging,POS,0.87,Skincare,Lotion
Lotion E,Brand B,Germany,Trusted by professionals,comparative/superiority,consumer perception,TVC,0.9,Skincare,Lotion
Lotion E,Brand B,Germany,9 out of 10 women agree,imagery,consumer perception,TVC,0.59,Skincare,Lotion
Toner F,Brand D,Germany,More hydration than leading brand,statement,sensory,TVC,0.35,Skincare,Toner
Toner F,Brand D,Germany,Non-comedogenic,statement,clinical/instrumental,POS,0.82,Skincare,Toner
Toner F,Brand D,Germany,9 out of 10 women agree,statement,science/formulation/ingredient/packaging,POS,0.55,Skincare,Toner
Toner F,Brand D,Germany,More hydration than leading brand,statement,clinical/instrumental,TVC,0.33,Skincare,Toner
Toner F,Brand D,Germany,Pro formula,statement,clinical/instrumental,TVC,0.91,Skincare,Toner
Toner F,Brand D,Germany,Allergy tested,statement,science/formulation/ingredient/packaging,POS,0.93,Skincare,Toner
Toner F,Brand D,Germany,Sustainable packaging,statement,consumer perception,Digital,0.39,Skincare,Toner
Toner F,Brand D,Germany,9 out of 10 women agree,statement,science/formulation/ingredient/packaging,Digital,0.86,Skincare,Toner
Toner F,Brand D,Germany,Reduces fine lines,statement,science/formulation/ingredient/packaging,TVC,0.78,Skincare,Toner
Toner F,Brand D,Germany,Clinically proven results,statement,science/formulation/ingredient/packaging,PACK,0.83,Skincare,Toner
Toner F,Brand D,Germany,Glowing skin all day,comparative/superiority,science/formulation/ingredient/packaging,POS,0.94,Skincare,Toner
Toner F,Brand D,Germany,Visible results in 7 days,imagery,sensory,TVC,0.58,Skincare,Toner
Toner F,Brand D,Germany,Visible glow immediately,comparative/superiority,clinical/instrumental,Digital,0.46,Skincare,Toner
Toner F,Brand D,Germany,No parabens,comparative/superiority,emotion,POS,0.74,Skincare,Toner
Toner F,Brand D,Germany,Sustainable packaging,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.37,Skincare,Toner
Toner F,Brand D,Germany,Oil-free formula,imagery,science/formulation/ingredient/packaging,PACK,0.66,Skincare,Toner
Toner F,Brand D,Germany,Eco-friendly packaging,imagery,emotion,PACK,0.86,Skincare,Toner
Toner F,Brand D,Germany,Smooth skin after 1 week,imagery,emotion,POS,0.6,Skincare,Toner
Toner F,Brand D,Germany,Glowing skin all day,imagery,science/formulation/ingredient/packaging,POS,0.46,Skincare,Toner
Toner F,Brand D,Germany,Deep hydration effect,comparative/superiority,local relevance/safety/sustainability,TVC,0.8,Skincare,Toner
Toner F,Brand D,Germany,Reduces fine lines,imagery,science/formulation/ingredient/packaging,Digital,0.52,Skincare,Toner
Toner F,Brand D,Germany,Fast-absorbing texture,imagery,clinical/instrumental,Digital,0.76,Skincare,Toner
Toner F,Brand D,Germany,Visible glow immediately,comparative/superiority,shares/sales/R&R/endorsement,POS,0.97,Skincare,Toner
Toner F,Brand D,Germany,Recommended by dermatologists,imagery,local relevance/safety/sustainability,Digital,0.52,Skincare,Toner
Toner F,Brand D,Germany,Reduces fine lines,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.71,Skincare,Toner
Toner F,Brand D,Germany,Allergy tested,imagery,science/formulation/ingredient/packaging,TVC,0.83,Skincare,Toner
Toner F,Brand D,Germany,Recommended by dermatologists,imagery,science/formulation/ingredient/packaging,Digital,0.47,Skincare,Toner
Toner F,Brand D,Germany,Eco-friendly packaging,imagery,local relevance/safety/sustainability,PACK,0.53,Skincare,Toner
Toner F,Brand D,Germany,Smooth skin after 1 week,comparative/superiority,sensory,PACK,0.83,Skincare,Toner
Toner F,Brand D,Germany,Tested on sensitive skin,comparative/superiority,clinical/instrumental,PACK,0.61,Skincare,Toner
Toner G,Brand B,Germany,Recommended by dermatologists,statement,clinical/instrumental,TVC,0.68,Skincare,Toner
Toner G,Brand B,Germany,Dermatologist recommended formula,statement,science/formulation/ingredient/packaging,TVC,0.58,Skincare,Toner
Toner G,Brand B,Germany,Tested on sensitive skin,statement,sensory,TVC,0.73,Skincare,Toner
Toner G,Brand B,Germany,Non-comedogenic,statement,science/formulation/ingredient/packaging,PACK,0.77,Skincare,Toner
Toner G,Brand B,Germany,Recommended by dermatologists,statement,local relevance/safety/sustainability,TVC,0.64,Skincare,Toner
Toner G,Brand B,Germany,Oil-free formula,statement,sensory,PACK,0.86,Skincare,Toner
Toner G,Brand B,Germany,Clinically proven results,statement,clinical/instrumental,Digital,0.36,Skincare,Toner
Toner G,Brand B,Germany,Fragrance-free and gentle,statement,science/formulation/ingredient/packaging,TVC,0.9,Skincare,Toner
Toner G,Brand B,Germany,Trusted by professionals,statement,science/formulation/ingredient/packaging,Digital,0.42,Skincare,Toner
Toner G,Brand B,Germany,Glowing skin all day,statement,clinical/instrumental,PACK,0.53,Skincare,Toner
Toner G,Brand B,Germany,Smooth skin after 1 week,comparative/superiority,science/formulation/ingredient/packaging,POS,0.66,Skincare,Toner
Toner G,Brand B,Germany,Proven with clinical trial,comparative/superiority,consumer perception,PACK,0.35,Skincare,Toner
Toner G,Brand B,Germany,Boosts skin barrier,imagery,local relevance/safety/sustainability,Digital,0.75,Skincare,Toner
Toner G,Brand B,Germany,Proven with clinical trial,imagery,sensory,PACK,0.95,Skincare,Toner
Toner G,Brand B,Germany,Deep hydration effect,imagery,emotion,PACK,0.95,Skincare,Toner
Toner G,Brand B,Germany,Reduces pore appearance,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.66,Skincare,Toner
Toner G,Brand B,Germany,Sustainable packaging,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.46,Skincare,Toner
Toner G,Brand B,Germany,98% natural ingredients,imagery,shares/sales/R&R/endorsement,TVC,0.96,Skincare,Toner
Toner G,Brand B,Germany,Glowing skin all day,comparative/superiority,shares/sales/R&R/endorsement,PACK,0.77,Skincare,Toner
Toner G,Brand B,Germany,Dermatologist recommended formula,comparative/superiority,local relevance/safety/sustainability,PACK,0.32,Skincare,Toner
Toner G,Brand B,Germany,Visible glow immediately,comparative/superiority,local relevance/safety/sustainability,PACK,0.48,Skincare,Toner
Toner G,Brand B,Germany,Allergy tested,imagery,science/formulation/ingredient/packaging,PACK,0.35,Skincare,Toner
Toner G,Brand B,Germany,Smooth skin after 1 week,imagery,sensory,PACK,0.99,Skincare,Toner
Toner G,Brand B,Germany,Fast-absorbing texture,imagery,clinical/instrumental,TVC,0.73,Skincare,Toner
